"from","to","row_number()","label","note.x","strength","trust","sensitivity","specificity","statement_id","quote","attribution","combo.type","definition.type","package","packageNote","fun","N","arrows.middle.enabled","chain_id","domain","attributionValence","attributionExplicit","arrows.to","wstrength","text","code","source_id","female","note.y","domain attributed hh","q","qid","respondent","smooth.type","smooth.roundness","smooth.enabled","frequency","auto_group_key","auto_group","width"
43,156,159,"","",0.5,0.5,NA,NA,"68","There are three directors on the board including me - I have 75% of the voting rights. There has been change - I introduced highly skilled directors to the board. I identified that I didnt have the right directors before, who would enable us to take things forward and changed them. Board level is most significant",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"There are three directors on the board including me - I have 75% of the voting rights. There has been change - I introduced highly skilled directors to the board. I identified that I didnt have the right directors before, who would enable us to take things forward and changed them. Board level is most significant.",NA,NA,NA,NA,"Governance and leadership","Have there been any changes in strategic planning skills and capabilities within the leadership team (including the board) over the last two years?a) If so, what has changed and what drove this change?b) At which level has the change been most significant? Board or senior staff?","E1","AR51","continuous",0,TRUE,1,"68",2,3
148,157,160,"","",0.5,0.5,NA,NA,"69","Yes - theres been the success of working with the British Council, we have recognition and Ive been awarded a fellowship with them. A) Yes - with the Scottish councillor for Migration - I wrote a book when I was doing some work in Scotland and he approached me.",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"Yes - theres been the success of working with the British Council, we have recognition and Ive been awarded a fellowship with them. A) Yes - with the Scottish councillor for Migration - I wrote a book when I was doing some work in Scotland and he approached me. UNHCR (UN Refugee Agency) are potential clients - Amnesty International also - were getting a lot of work with Local governments. Weve relied on referral agencies and have drawn on contacts that Ive made through past work - pulling in good contacts to match capacity. b) not on policy makers but weve done well raising our profile - letting them see what we do - show and tell they call it. This is where branding becomes helpful. (REF TO F2: Working with Public Health Initiatives - offering talks, training for in-kind is how weve evolved)",NA,NA,NA,NA,"Influence","Has there been any change in your organisation’s ability to influence change in the area you work in?a) Have you been proactive in influencing decision makers? (Change could range from local councillors’ interest in the area of work, engaging local community, local/national media coverage, consultations, local/national policy etc.)b) Has it been harder to influence decision makers? If so, what are the reasons for that?","F1","AR51","continuous",0,TRUE,1,"69",1,3
157,158,161,"","",0.5,0.5,NA,NA,"69"," A) Yes - with the Scottish councillor for Migration - I wrote a book when I was doing some work in Scotland and he approached me. UNHCR (UN Refugee Agency) are potential clients - Amnesty International also - were getting a lot of work with Local governments. ",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"Yes - theres been the success of working with the British Council, we have recognition and Ive been awarded a fellowship with them. A) Yes - with the Scottish councillor for Migration - I wrote a book when I was doing some work in Scotland and he approached me. UNHCR (UN Refugee Agency) are potential clients - Amnesty International also - were getting a lot of work with Local governments. Weve relied on referral agencies and have drawn on contacts that Ive made through past work - pulling in good contacts to match capacity. b) not on policy makers but weve done well raising our profile - letting them see what we do - show and tell they call it. This is where branding becomes helpful. (REF TO F2: Working with Public Health Initiatives - offering talks, training for in-kind is how weve evolved)",NA,NA,NA,NA,"Influence","Has there been any change in your organisation’s ability to influence change in the area you work in?a) Have you been proactive in influencing decision makers? (Change could range from local councillors’ interest in the area of work, engaging local community, local/national media coverage, consultations, local/national policy etc.)b) Has it been harder to influence decision makers? If so, what are the reasons for that?","F1","AR51","continuous",0,TRUE,1,"69",1,3
159,158,162,"","",0.5,0.5,NA,NA,"69","weve done well raising our profile - letting them see what we do - show and tell they call it. This is where branding becomes helpful.",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"Yes - theres been the success of working with the British Council, we have recognition and Ive been awarded a fellowship with them. A) Yes - with the Scottish councillor for Migration - I wrote a book when I was doing some work in Scotland and he approached me. UNHCR (UN Refugee Agency) are potential clients - Amnesty International also - were getting a lot of work with Local governments. Weve relied on referral agencies and have drawn on contacts that Ive made through past work - pulling in good contacts to match capacity. b) not on policy makers but weve done well raising our profile - letting them see what we do - show and tell they call it. This is where branding becomes helpful. (REF TO F2: Working with Public Health Initiatives - offering talks, training for in-kind is how weve evolved)",NA,NA,NA,NA,"Influence","Has there been any change in your organisation’s ability to influence change in the area you work in?a) Have you been proactive in influencing decision makers? (Change could range from local councillors’ interest in the area of work, engaging local community, local/national media coverage, consultations, local/national policy etc.)b) Has it been harder to influence decision makers? If so, what are the reasons for that?","F1","AR51","continuous",0,TRUE,1,"69",1,3
65,160,163,"","",0.5,0.5,NA,NA,"70","The biggest gift was getting the help designing our website from medical digital.",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"I think Ive answered this talking about the board - we have Gill Nyman and Priyanka on the board now, priyanka is an investigative journalist and takes communications lead - Im mentoring her now. The biggest gift was getting the help designing our website from medical digital.",NA,NA,NA,NA,"People and skills","Have the skills required by you and your workforce to deliver your services changed over the last two years? a) Why? b) How have you dealt with this change?","G1","AR51","continuous",0,TRUE,1,"70",1,3
110,85,164,"","",0.5,0.5,NA,NA,"71","in terms of training - were just about to do an induction on trauma training for all staff - a dry run to trial the training, but its also information they all need to know. ",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"I feel this has been answered too. But in terms of training - were just about to do an induction on trauma training for all staff - a dry run to trial the training, but its also information they all need to know. C. This will have tremendous impact on the staff. But the biggest transition is that I used to do all the work and now we have associates to help - we now have two directors and me, a legal person and translator, a media consultant and someone who prepares training materials.",NA,NA,NA,NA,"People and skills","Have your staff’s skills and capacity changed over the last two years?a) Why and in what way?b) Have you invested in training your staff? If so, what difference has it made?c) What impact has this had on your service delivery?","G2","AR51","continuous",0,TRUE,1,"71",1,3
161,162,165,"","",0.5,0.5,NA,NA,"71","I feel this has been answered too. But in terms of training - were just about to do an induction on trauma training for all staff - a dry run to trial the training, but its also information they all need to know. C. This will have tremendous impact on the staff. But the biggest transition is that I used to do all the work and now we have associates to help - we now have two directors and me, a legal person and translator, a media consultant and someone who prepares training materials.",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"I feel this has been answered too. But in terms of training - were just about to do an induction on trauma training for all staff - a dry run to trial the training, but its also information they all need to know. C. This will have tremendous impact on the staff. But the biggest transition is that I used to do all the work and now we have associates to help - we now have two directors and me, a legal person and translator, a media consultant and someone who prepares training materials.",NA,NA,NA,NA,"People and skills","Have your staff’s skills and capacity changed over the last two years?a) Why and in what way?b) Have you invested in training your staff? If so, what difference has it made?c) What impact has this had on your service delivery?","G2","AR51","continuous",0,TRUE,1,"71",1,3
154,163,166,"","",0.5,0.5,NA,NA,"72","Voscur really helped me see about how to use associates",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"As I mentioned we have associates now, and thats a new development going from a solo freelances to founder of a company, to having associates and having a team. Setting up legal structures. Voscur really helped me see about how to use associates. (REF TO G4: Havent really started but theres been a huge increase to commitment, productivity, skill share and enthusiasm)",NA,NA,NA,"good one for V","People and skills","Over the last two years has the number of people working or volunteering for your organisation changed? a) Why?b) Has this had a positive or negative impact on your ability to deliver?","G3","AR51","continuous",0,TRUE,1,"72",1,3
163,156,167,"","",0.5,0.5,NA,NA,"72","As I mentioned we have associates now, and thats a new development going from a solo freelances to founder of a company, to having associates and having a team. Setting up legal structures. Voscur really helped me see about how to use associates. (REF TO G4: Havent really started but theres been a huge increase to commitment, productivity, skill share and enthusiasm)",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"As I mentioned we have associates now, and thats a new development going from a solo freelances to founder of a company, to having associates and having a team. Setting up legal structures. Voscur really helped me see about how to use associates. (REF TO G4: Havent really started but theres been a huge increase to commitment, productivity, skill share and enthusiasm)",NA,NA,NA,"good one for V","People and skills","Over the last two years has the number of people working or volunteering for your organisation changed? a) Why?b) Has this had a positive or negative impact on your ability to deliver?","G3","AR51","continuous",0,TRUE,1,"72",1,3
88,89,168,"","",0.5,0.5,NA,NA,"73","Over the last two years weve been doing a lot of work around racial equality, before we were doing a lot around gender equality, which were still doing, but tensions that were seeing show that racism is the driver for this change",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"Yes. The organisation is youth-led, so they decide what they want to do and we try to accommodate this. Over the last two years weve been doing a lot of work around racial equality, before we were doing a lot around gender equality, which were still doing, but tensions that were seeing show that racism is the driver for this change. a) Weve always had more demand than we provide, but were seeing more demand, and with the funding we have now, were able to increase our reach, we have new premises which means we have more space, more young people and more staff. Training is providing opportunities and there are more choices for over 18s, we just guide advise and praise them. b) yes - theres been a rise in racism and right wing division. I should be clear, this has not just happened in the last two years, but since Brexit. The young people are also showing a lot of interest in climate change, but thats not in our remit. Theyre more vocal about homophobia and obstacles for those that are gay and muslim. HBV (Honour based violence) abuse weve seen more need. I dont think theres been a rise, but more people are coming forward. Theres safety in numbers, even if they dont feel comfortable discussing these issues out in their communities, they feel theyre listened to and are safe here. c) By hiring two new staff members who were former service users and who represent those using the service. Weve got stronger as weve got bigger and have better monitoring.",NA,NA,NA,NA,"Service delivery","Have the services that you provide as an organisation changed over the last two years, and if so how and why?a) Have you seen more or less demand for your services? Why?b) Have the needs of your clients changed at all? c) If you so how have you responded to that?","B1","CS31","continuous",0.8,TRUE,1,"73",1,3
32,51,169,"","",0.5,0.5,NA,NA,"73","Weve always had more demand than we provide, but were seeing more demand, and with the funding we have now, were able to increase our reach,",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"Yes. The organisation is youth-led, so they decide what they want to do and we try to accommodate this. Over the last two years weve been doing a lot of work around racial equality, before we were doing a lot around gender equality, which were still doing, but tensions that were seeing show that racism is the driver for this change. a) Weve always had more demand than we provide, but were seeing more demand, and with the funding we have now, were able to increase our reach, we have new premises which means we have more space, more young people and more staff. Training is providing opportunities and there are more choices for over 18s, we just guide advise and praise them. b) yes - theres been a rise in racism and right wing division. I should be clear, this has not just happened in the last two years, but since Brexit. The young people are also showing a lot of interest in climate change, but thats not in our remit. Theyre more vocal about homophobia and obstacles for those that are gay and muslim. HBV (Honour based violence) abuse weve seen more need. I dont think theres been a rise, but more people are coming forward. Theres safety in numbers, even if they dont feel comfortable discussing these issues out in their communities, they feel theyre listened to and are safe here. c) By hiring two new staff members who were former service users and who represent those using the service. Weve got stronger as weve got bigger and have better monitoring.",NA,NA,NA,NA,"Service delivery","Have the services that you provide as an organisation changed over the last two years, and if so how and why?a) Have you seen more or less demand for your services? Why?b) Have the needs of your clients changed at all? c) If you so how have you responded to that?","B1","CS31","continuous",0,TRUE,1,"73",1,3
102,51,170,"","",0.5,0.5,NA,NA,"73","Weve always had more demand than we provide, but were seeing more demand, and with the funding we have now, were able to increase our reach,",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"Yes. The organisation is youth-led, so they decide what they want to do and we try to accommodate this. Over the last two years weve been doing a lot of work around racial equality, before we were doing a lot around gender equality, which were still doing, but tensions that were seeing show that racism is the driver for this change. a) Weve always had more demand than we provide, but were seeing more demand, and with the funding we have now, were able to increase our reach, we have new premises which means we have more space, more young people and more staff. Training is providing opportunities and there are more choices for over 18s, we just guide advise and praise them. b) yes - theres been a rise in racism and right wing division. I should be clear, this has not just happened in the last two years, but since Brexit. The young people are also showing a lot of interest in climate change, but thats not in our remit. Theyre more vocal about homophobia and obstacles for those that are gay and muslim. HBV (Honour based violence) abuse weve seen more need. I dont think theres been a rise, but more people are coming forward. Theres safety in numbers, even if they dont feel comfortable discussing these issues out in their communities, they feel theyre listened to and are safe here. c) By hiring two new staff members who were former service users and who represent those using the service. Weve got stronger as weve got bigger and have better monitoring.",NA,NA,NA,NA,"Service delivery","Have the services that you provide as an organisation changed over the last two years, and if so how and why?a) Have you seen more or less demand for your services? Why?b) Have the needs of your clients changed at all? c) If you so how have you responded to that?","B1","CS31","continuous",0,TRUE,1,"73",1,3
102,20,171,"","",0.5,0.5,NA,NA,"73","with the funding we have now, were able to increase our reach, we have new premises which means we have more space, more young people and more staff. ",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"Yes. The organisation is youth-led, so they decide what they want to do and we try to accommodate this. Over the last two years weve been doing a lot of work around racial equality, before we were doing a lot around gender equality, which were still doing, but tensions that were seeing show that racism is the driver for this change. a) Weve always had more demand than we provide, but were seeing more demand, and with the funding we have now, were able to increase our reach, we have new premises which means we have more space, more young people and more staff. Training is providing opportunities and there are more choices for over 18s, we just guide advise and praise them. b) yes - theres been a rise in racism and right wing division. I should be clear, this has not just happened in the last two years, but since Brexit. The young people are also showing a lot of interest in climate change, but thats not in our remit. Theyre more vocal about homophobia and obstacles for those that are gay and muslim. HBV (Honour based violence) abuse weve seen more need. I dont think theres been a rise, but more people are coming forward. Theres safety in numbers, even if they dont feel comfortable discussing these issues out in their communities, they feel theyre listened to and are safe here. c) By hiring two new staff members who were former service users and who represent those using the service. Weve got stronger as weve got bigger and have better monitoring.",NA,NA,NA,NA,"Service delivery","Have the services that you provide as an organisation changed over the last two years, and if so how and why?a) Have you seen more or less demand for your services? Why?b) Have the needs of your clients changed at all? c) If you so how have you responded to that?","B1","CS31","continuous",0,TRUE,1,"73",1,3
164,166,172,"","",0.5,0.5,NA,NA,"73","yes - theres been a rise in racism and right wing division. I should be clear, this has not just happened in the last two years, but since Brexit. The young people are also showing a lot of interest in climate change, but thats not in our remit. Theyre more vocal about homophobia and obstacles for those that are gay and muslim. HBV (Honour based violence) abuse weve seen more need. I dont think theres been a rise, but more people are coming forward. Theres safety in numbers, even if they dont feel comfortable discussing these issues out in their communities, they feel theyre listened to and are safe here",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"Yes. The organisation is youth-led, so they decide what they want to do and we try to accommodate this. Over the last two years weve been doing a lot of work around racial equality, before we were doing a lot around gender equality, which were still doing, but tensions that were seeing show that racism is the driver for this change. a) Weve always had more demand than we provide, but were seeing more demand, and with the funding we have now, were able to increase our reach, we have new premises which means we have more space, more young people and more staff. Training is providing opportunities and there are more choices for over 18s, we just guide advise and praise them. b) yes - theres been a rise in racism and right wing division. I should be clear, this has not just happened in the last two years, but since Brexit. The young people are also showing a lot of interest in climate change, but thats not in our remit. Theyre more vocal about homophobia and obstacles for those that are gay and muslim. HBV (Honour based violence) abuse weve seen more need. I dont think theres been a rise, but more people are coming forward. Theres safety in numbers, even if they dont feel comfortable discussing these issues out in their communities, they feel theyre listened to and are safe here. c) By hiring two new staff members who were former service users and who represent those using the service. Weve got stronger as weve got bigger and have better monitoring.",NA,NA,NA,NA,"Service delivery","Have the services that you provide as an organisation changed over the last two years, and if so how and why?a) Have you seen more or less demand for your services? Why?b) Have the needs of your clients changed at all? c) If you so how have you responded to that?","B1","CS31","continuous",0,TRUE,1,"73",1,3
165,166,173,"","",0.5,0.5,NA,NA,"73","yes - theres been a rise in racism and right wing division. I should be clear, this has not just happened in the last two years, but since Brexit. The young people are also showing a lot of interest in climate change, but thats not in our remit. Theyre more vocal about homophobia and obstacles for those that are gay and muslim. HBV (Honour based violence) abuse weve seen more need. I dont think theres been a rise, but more people are coming forward. Theres safety in numbers, even if they dont feel comfortable discussing these issues out in their communities, they feel theyre listened to and are safe here",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"Yes. The organisation is youth-led, so they decide what they want to do and we try to accommodate this. Over the last two years weve been doing a lot of work around racial equality, before we were doing a lot around gender equality, which were still doing, but tensions that were seeing show that racism is the driver for this change. a) Weve always had more demand than we provide, but were seeing more demand, and with the funding we have now, were able to increase our reach, we have new premises which means we have more space, more young people and more staff. Training is providing opportunities and there are more choices for over 18s, we just guide advise and praise them. b) yes - theres been a rise in racism and right wing division. I should be clear, this has not just happened in the last two years, but since Brexit. The young people are also showing a lot of interest in climate change, but thats not in our remit. Theyre more vocal about homophobia and obstacles for those that are gay and muslim. HBV (Honour based violence) abuse weve seen more need. I dont think theres been a rise, but more people are coming forward. Theres safety in numbers, even if they dont feel comfortable discussing these issues out in their communities, they feel theyre listened to and are safe here. c) By hiring two new staff members who were former service users and who represent those using the service. Weve got stronger as weve got bigger and have better monitoring.",NA,NA,NA,NA,"Service delivery","Have the services that you provide as an organisation changed over the last two years, and if so how and why?a) Have you seen more or less demand for your services? Why?b) Have the needs of your clients changed at all? c) If you so how have you responded to that?","B1","CS31","continuous",0,TRUE,1,"73",1,3
88,167,174,"","",0.5,0.5,NA,NA,"73"," theres been a rise in racism and right wing division. I should be clear, this has not just happened in the last two years, but since Brexit. The young people are also showing a lot of interest in climate change, but thats not in our remit. Theyre more vocal about homophobia and obstacles for those that are gay and muslim. HBV (Honour based violence) abuse weve seen more need. I dont think theres been a rise, but more people are coming forward. Theres safety in numbers, even if they dont feel comfortable discussing these issues out in their communities, they feel theyre listened to and are safe here. c) By hiring two new staff members who were former service users and who represent those using the service. Weve got stronger as weve got bigger and have better monitoring",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"Yes. The organisation is youth-led, so they decide what they want to do and we try to accommodate this. Over the last two years weve been doing a lot of work around racial equality, before we were doing a lot around gender equality, which were still doing, but tensions that were seeing show that racism is the driver for this change. a) Weve always had more demand than we provide, but were seeing more demand, and with the funding we have now, were able to increase our reach, we have new premises which means we have more space, more young people and more staff. Training is providing opportunities and there are more choices for over 18s, we just guide advise and praise them. b) yes - theres been a rise in racism and right wing division. I should be clear, this has not just happened in the last two years, but since Brexit. The young people are also showing a lot of interest in climate change, but thats not in our remit. Theyre more vocal about homophobia and obstacles for those that are gay and muslim. HBV (Honour based violence) abuse weve seen more need. I dont think theres been a rise, but more people are coming forward. Theres safety in numbers, even if they dont feel comfortable discussing these issues out in their communities, they feel theyre listened to and are safe here. c) By hiring two new staff members who were former service users and who represent those using the service. Weve got stronger as weve got bigger and have better monitoring.",NA,NA,NA,NA,"Service delivery","Have the services that you provide as an organisation changed over the last two years, and if so how and why?a) Have you seen more or less demand for your services? Why?b) Have the needs of your clients changed at all? c) If you so how have you responded to that?","B1","CS31","continuous",0,TRUE,1,"73",1,3
168,169,175,"","",0.5,0.5,NA,NA,"74","at the moment were working in schools to make our work more accessible to younger ones, particularly in the winter when you dont want them crossing the city after dark",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"We’ve always been very collaborative, but at the moment were working in schools to make our work more accessible to younger ones, particularly in the winter when you dont want them crossing the city after dark. And for those whose parents may not be supportive of their involvement. We work in collaboration with other groups because we have a stronger voice. We work to develop videos together and then use those videos as teaching tools.",NA,NA,NA,NA,"Service delivery","Has there been any change in partnerships or collaborations between your organisation and other similar organisations in the area/nationally? If so why are you working in collaboration and what impact do you think this has on your clients?","B2","CS31","continuous",0,TRUE,1,"74",1,3
54,170,176,"","",0.5,0.5,NA,NA,"75","The cost of training and how to safeguard when there are disclosures.Also recruitment - because adverts are so expensive. W",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"The cost of training and how to safeguard when there are disclosures.Also recruitment - because adverts are so expensive. We just had to use the money we had for advertising jobs and put ads on voscur and our website, we just used money in the way it was allocated.A/b) Weve had support for training staff and when we are safeguarding - were not a councelling service, we cant officially give advice on certain things - so we often signpost to other services, such as in schools, we follow their safeguarding procedures.c) It wasnt difficult to find the support, just difficult to fund. Most training we use is really good and cheap, but conflict resolution training was very expensive and was essential for all staff. Ive seen things on the voscur website - but often we seek out what we need, such as trustee training, grant writing and overseasfunding opportunities. d) a lot - training skills, building for growth and equiping young people for going out and facing different challenges.",NA,NA,NA,NA,"Access to support services","What have been the most significant challenges your organisation has faced over the two years? a) Did you seek help to resolve these challenges from external people or organisations?b) If so, what sort of support - in which areas?c) How easy was it to find support?d) If you found the right support, where from?What impact did this have on your organisation and your clients?e) If you didn’t find the right support, what impact did this have on your organisation and your clients?","D1","CS31","continuous",0,TRUE,1,"75",1,3
171,71,177,"","",0.5,0.5,NA,NA,"75","The cost of training and how to safeguard when there are disclosures",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"The cost of training and how to safeguard when there are disclosures.Also recruitment - because adverts are so expensive. We just had to use the money we had for advertising jobs and put ads on voscur and our website, we just used money in the way it was allocated.A/b) Weve had support for training staff and when we are safeguarding - were not a councelling service, we cant officially give advice on certain things - so we often signpost to other services, such as in schools, we follow their safeguarding procedures.c) It wasnt difficult to find the support, just difficult to fund. Most training we use is really good and cheap, but conflict resolution training was very expensive and was essential for all staff. Ive seen things on the voscur website - but often we seek out what we need, such as trustee training, grant writing and overseasfunding opportunities. d) a lot - training skills, building for growth and equiping young people for going out and facing different challenges.",NA,NA,NA,NA,"Access to support services","What have been the most significant challenges your organisation has faced over the two years? a) Did you seek help to resolve these challenges from external people or organisations?b) If so, what sort of support - in which areas?c) How easy was it to find support?d) If you found the right support, where from?What impact did this have on your organisation and your clients?e) If you didn’t find the right support, what impact did this have on your organisation and your clients?","D1","CS31","continuous",0,TRUE,1,"75",1,3
172,17,178,"","",0.5,0.5,NA,NA,"75","Most training we use is really good and cheap, but conflict resolution training was very expensive and was essential for all staff. Ive seen things on the voscur website - but often we seek out what we need, such as trustee training, grant writing and overseasfunding opportunities.",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"The cost of training and how to safeguard when there are disclosures.Also recruitment - because adverts are so expensive. We just had to use the money we had for advertising jobs and put ads on voscur and our website, we just used money in the way it was allocated.A/b) Weve had support for training staff and when we are safeguarding - were not a councelling service, we cant officially give advice on certain things - so we often signpost to other services, such as in schools, we follow their safeguarding procedures.c) It wasnt difficult to find the support, just difficult to fund. Most training we use is really good and cheap, but conflict resolution training was very expensive and was essential for all staff. Ive seen things on the voscur website - but often we seek out what we need, such as trustee training, grant writing and overseasfunding opportunities. d) a lot - training skills, building for growth and equiping young people for going out and facing different challenges.",NA,NA,NA,NA,"Access to support services","What have been the most significant challenges your organisation has faced over the two years? a) Did you seek help to resolve these challenges from external people or organisations?b) If so, what sort of support - in which areas?c) How easy was it to find support?d) If you found the right support, where from?What impact did this have on your organisation and your clients?e) If you didn’t find the right support, what impact did this have on your organisation and your clients?","D1","CS31","continuous",0,TRUE,1,"75",1,3
85,55,179,"","",0.5,0.5,NA,NA,"75","Most training we use is really good and cheap, but conflict resolution training was very expensive and was essential for all staff. Ive seen things on the voscur website - but often we seek out what we need, such as trustee training, grant writing and overseasfunding opportunities. d) a lot - training skills, building for growth and equiping young people for going out and facing different challenges.",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"The cost of training and how to safeguard when there are disclosures.Also recruitment - because adverts are so expensive. We just had to use the money we had for advertising jobs and put ads on voscur and our website, we just used money in the way it was allocated.A/b) Weve had support for training staff and when we are safeguarding - were not a councelling service, we cant officially give advice on certain things - so we often signpost to other services, such as in schools, we follow their safeguarding procedures.c) It wasnt difficult to find the support, just difficult to fund. Most training we use is really good and cheap, but conflict resolution training was very expensive and was essential for all staff. Ive seen things on the voscur website - but often we seek out what we need, such as trustee training, grant writing and overseasfunding opportunities. d) a lot - training skills, building for growth and equiping young people for going out and facing different challenges.",NA,NA,NA,NA,"Access to support services","What have been the most significant challenges your organisation has faced over the two years? a) Did you seek help to resolve these challenges from external people or organisations?b) If so, what sort of support - in which areas?c) How easy was it to find support?d) If you found the right support, where from?What impact did this have on your organisation and your clients?e) If you didn’t find the right support, what impact did this have on your organisation and your clients?","D1","CS31","continuous",0,TRUE,1,"75",1,3
110,85,180,"","",0.5,0.5,NA,NA,"75","d) a lot - training skills, building for growth and equiping young people for going out and facing different challenges.",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"The cost of training and how to safeguard when there are disclosures.Also recruitment - because adverts are so expensive. We just had to use the money we had for advertising jobs and put ads on voscur and our website, we just used money in the way it was allocated.A/b) Weve had support for training staff and when we are safeguarding - were not a councelling service, we cant officially give advice on certain things - so we often signpost to other services, such as in schools, we follow their safeguarding procedures.c) It wasnt difficult to find the support, just difficult to fund. Most training we use is really good and cheap, but conflict resolution training was very expensive and was essential for all staff. Ive seen things on the voscur website - but often we seek out what we need, such as trustee training, grant writing and overseasfunding opportunities. d) a lot - training skills, building for growth and equiping young people for going out and facing different challenges.",NA,NA,NA,NA,"Access to support services","What have been the most significant challenges your organisation has faced over the two years? a) Did you seek help to resolve these challenges from external people or organisations?b) If so, what sort of support - in which areas?c) How easy was it to find support?d) If you found the right support, where from?What impact did this have on your organisation and your clients?e) If you didn’t find the right support, what impact did this have on your organisation and your clients?","D1","CS31","continuous",0.4,TRUE,1,"75",1,3
71,110,181,"","",0.5,0.5,NA,NA,"75","Weve had support for training staff and when we are safeguarding - were not a councelling service, we cant officially give advice on certain things - so we often signpost to other services, such as in schools, we follow their safeguarding procedures.c) It wasnt difficult to find the support, just difficult to fund. Most training we use is really good and cheap, but conflict resolution training was very expensive and was essential for all staff. I",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"The cost of training and how to safeguard when there are disclosures.Also recruitment - because adverts are so expensive. We just had to use the money we had for advertising jobs and put ads on voscur and our website, we just used money in the way it was allocated.A/b) Weve had support for training staff and when we are safeguarding - were not a councelling service, we cant officially give advice on certain things - so we often signpost to other services, such as in schools, we follow their safeguarding procedures.c) It wasnt difficult to find the support, just difficult to fund. Most training we use is really good and cheap, but conflict resolution training was very expensive and was essential for all staff. Ive seen things on the voscur website - but often we seek out what we need, such as trustee training, grant writing and overseasfunding opportunities. d) a lot - training skills, building for growth and equiping young people for going out and facing different challenges.",NA,NA,NA,NA,"Access to support services","What have been the most significant challenges your organisation has faced over the two years? a) Did you seek help to resolve these challenges from external people or organisations?b) If so, what sort of support - in which areas?c) How easy was it to find support?d) If you found the right support, where from?What impact did this have on your organisation and your clients?e) If you didn’t find the right support, what impact did this have on your organisation and your clients?","D1","CS31","continuous",0.4,TRUE,1,"75",1,3
173,169,182,"","",0.5,0.5,NA,NA,"76","the biggest change is that we now have 4 staff members from the communities that we represent. of 8, only two people are white.",NA,"","",NA,NA,"",NA,FALSE,NA,"",NA,NA,TRUE,0.25,"Yes. Training - upskilling. We have a new trustee with valuable skills in accounting and business. An old service user has also joined the board in the last two years and another new person is set to join soon. Its healthy to keep a good turnover in the board and it was necessary to get the skills - when we were smaller it was easier, but growth in the organisation has meant that the need has risen. b) were not very senior junior here - not hierarchical, but the biggest change is that we now have 4 staff members from the communities that we represent. of 8, only two people are white. (REF to E2: at the moment, but core funding will need to be renewed at some point and its hard to predict what will happen with the political climate at the moment).",NA,NA,NA,NA,"Governance and leadership","Have there been any changes in strategic planning skills and capabilities within the leadership team (including the board) over the last two years?a) If so, what has changed and what drove this change?b) At which level has the change been most significant? Board or senior staff?","E1","CS31","continuous",0,TRUE,1,"76",1,3
